episode,reward,waiting,queue,arrived,loss,pg_loss,val_loss,entropy,entropy_coef,phase_counts,phases_used,dominant_phase,dominant_pct
477,8315.66831250001,577.0547222222223,14.078055555555556,1719.0,420.3225148200989,0.016243859240785242,840.8400499343873,3.393508422374725,0.03352000000000005,"{""0"": 35, ""1"": 47, ""6"": 30, ""3"": 22, ""4"": 30, ""2"": 28, ""7"": 19, ""5"": 21}",8,1,20.3
478,8346.148812499985,496.03027777777777,13.150277777777777,1722.0,368.1403845787048,-0.01951230252161622,736.5389999389648,3.368362158536911,0.03254000000000001,"{""0"": 38, ""3"": 17, ""1"": 46, ""6"": 26, ""2"": 34, ""4"": 36, ""7"": 20, ""5"": 26}",8,1,18.9
479,8225.935187499996,438.7297222222222,13.053055555555556,1698.0,496.456374168396,-0.007838950445875525,993.138856124878,3.3338810920715334,0.03156000000000003,"{""0"": 41, ""6"": 34, ""4"": 37, ""2"": 33, ""7"": 13, ""1"": 49, ""3"": 21, ""5"": 21}",8,1,19.7
480,8303.5805625,543.5502777777778,13.856388888888889,1718.0,382.9379614830017,0.005549273546785116,766.0679044723511,3.3204930305480955,0.03058000000000005,"{""0"": 29, ""2"": 40, ""6"": 36, ""4"": 39, ""1"": 51, ""7"": 18, ""5"": 21, ""3"": 12}",8,1,20.7
481,8271.172062500014,564.6880555555556,14.604722222222222,1710.0,640.0418012619018,0.010728458128869533,1280.2595401763915,3.334358447790146,0.029600000000000015,"{""0"": 32, ""1"": 43, ""6"": 38, ""2"": 30, ""4"": 37, ""5"": 22, ""7"": 18, ""3"": 15}",8,1,18.3
482,8251.723749999992,548.0361111111112,14.560833333333333,1706.0,335.23977584838866,-0.016757237352430822,670.7028615951538,3.3158251643180847,0.028620000000000034,"{""0"": 40, ""2"": 31, ""1"": 55, ""5"": 11, ""6"": 43, ""4"": 30, ""7"": 17, ""3"": 16}",8,1,22.6
483,8317.3451875,441.1352777777778,12.694166666666666,1714.0,332.3773243904114,-0.016073935199528933,664.9678588867188,3.275368797779083,0.027639999999999998,"{""0"": 40, ""5"": 15, ""1"": 51, ""6"": 43, ""4"": 32, ""7"": 30, ""3"": 12, ""2"": 25}",8,1,20.6
484,8343.331625,587.5538888888889,15.027777777777779,1727.0,399.6400013446808,-0.030780316377058626,799.5177925109863,3.305173856019974,0.026660000000000017,"{""0"": 35, ""7"": 17, ""4"": 31, ""1"": 47, ""6"": 53, ""2"": 33, ""3"": 15, ""5"": 9}",8,6,22.1
485,8395.47762500002,619.0327777777778,14.57611111111111,1738.0,326.8467218399048,-0.026336698629893362,653.9172853469848,3.3327108561992644,0.025680000000000036,"{""0"": 45, ""1"": 57, ""5"": 14, ""2"": 26, ""6"": 34, ""3"": 20, ""7"": 21, ""4"": 27}",8,1,23.4
486,8476.075437499994,525.3925,13.963333333333333,1750.0,438.7893846511841,-0.025995713379234075,877.7956394195556,3.3376718282699587,0.0247,"{""0"": 36, ""1"": 56, ""2"": 29, ""4"": 37, ""6"": 37, ""7"": 18, ""3"": 19, ""5"": 11}",8,1,23.0
487,8193.931812500005,491.55861111111113,12.83,1693.0,438.8749436378479,0.006527948635630309,877.8950248718262,3.3346555054187776,0.02372000000000002,"{""0"": 34, ""1"": 57, ""5"": 22, ""6"": 33, ""4"": 42, ""7"": 26, ""3"": 12, ""2"": 26}",8,1,22.6
488,8047.941250000017,530.7694444444444,13.335277777777778,1664.0,376.06714963912964,-0.005325987841933966,752.2918745040894,3.230337554216385,0.022740000000000038,"{""0"": 41, ""1"": 58, ""2"": 32, ""6"": 33, ""4"": 36, ""5"": 15, ""3"": 18, ""7"": 10}",8,1,23.9
489,8049.502249999982,616.9066666666666,15.080555555555556,1670.0,407.186639213562,-0.015682356036268174,814.544457244873,3.2125751435756684,0.02176,"{""0"": 47, ""1"": 54, ""4"": 29, ""6"": 30, ""5"": 18, ""3"": 18, ""2"": 31, ""7"": 25}",8,1,21.4
490,7776.5471250000155,825.485,16.294444444444444,1623.0,455.16650738716123,-0.005555536504834891,910.4788573265075,3.241735929250717,0.02078000000000002,"{""0"": 50, ""1"": 56, ""6"": 31, ""2"": 24, ""4"": 23, ""7"": 18, ""3"": 13, ""5"": 14}",8,1,24.5
491,7986.321812499989,622.2697222222222,14.110555555555555,1656.0,488.22315483093263,0.018683012248948215,976.5366069793702,3.2238311052322386,0.01980000000000004,"{""0"": 52, ""1"": 56, ""6"": 25, ""4"": 28, ""7"": 19, ""2"": 20, ""3"": 17, ""5"": 16}",8,1,24.0
492,8064.403875000003,672.3494444444444,15.371666666666666,1675.0,416.0733871459961,0.00830542326439172,832.2508502960205,3.20638787150383,0.018820000000000003,"{""0"": 41, ""5"": 23, ""6"": 28, ""3"": 15, ""1"": 59, ""4"": 22, ""2"": 32, ""7"": 23}",8,1,24.3
493,8272.376062499992,597.9702777777778,13.9525,1714.0,468.13166904449463,-0.017742428416386246,936.4146606445313,3.246284246444702,0.017840000000000023,"{""0"": 41, ""6"": 45, ""1"": 75, ""4"": 20, ""2"": 37, ""7"": 17, ""5"": 12, ""3"": 9}",8,1,29.3
494,8045.046937499995,799.9525,15.686666666666667,1676.0,450.6095344543457,-0.0006716500734910369,901.3289184570312,3.2178432822227476,0.01686000000000004,"{""0"": 34, ""1"": 72, ""5"": 22, ""2"": 35, ""6"": 30, ""4"": 24, ""7"": 13, ""3"": 8}",8,1,30.3
495,8124.51699999999,842.6188888888889,17.05,1695.0,401.97339363098143,-0.01587154190056026,804.0794326782227,3.1770456731319427,0.015880000000000005,"{""0"": 39, ""1"": 62, ""5"": 23, ""3"": 8, ""7"": 15, ""2"": 37, ""6"": 29, ""4"": 18}",8,1,26.8
496,8249.25531250001,763.7625,17.14361111111111,1716.0,300.08425116539,-0.021318736579269172,600.3055916786194,3.1693859159946443,0.014900000000000024,"{""0"": 35, ""1"": 55, ""3"": 7, ""4"": 29, ""2"": 49, ""6"": 35, ""7"": 11, ""5"": 18}",8,1,23.0
497,8121.006562500004,658.2291666666666,15.051944444444445,1687.0,413.7133728981018,0.009398964210413396,827.4962995529174,3.173485392332077,0.013919999999999988,"{""0"": 40, ""5"": 25, ""4"": 31, ""6"": 28, ""2"": 46, ""1"": 59, ""7"": 17, ""3"": 11}",8,1,23.0
498,8511.007874999996,416.6427777777778,13.043333333333333,1752.0,437.9383052349091,-0.0011889898683875798,875.9619945526123,3.2073492825031282,0.012940000000000007,"{""0"": 37, ""7"": 17, ""4"": 33, ""2"": 35, ""6"": 41, ""5"": 21, ""1"": 56, ""3"": 10}",8,1,22.4
499,8197.729312500007,564.0697222222223,13.974444444444444,1696.0,460.6493416786194,-0.0070807018084451554,921.3897951126098,3.216690647602081,0.011960000000000026,"{""0"": 36, ""2"": 44, ""5"": 16, ""4"": 19, ""1"": 53, ""7"": 30, ""3"": 10, ""6"": 35}",8,1,21.8
500,8166.348812500005,462.8913888888889,12.716944444444444,1686.0,340.5642289161682,-0.012889832956716418,681.2254463195801,3.242673546075821,0.01097999999999999,"{""0"": 42, ""1"": 64, ""6"": 32, ""7"": 23, ""2"": 40, ""4"": 30, ""3"": 17, ""5"": 11}",8,1,24.7
